fold,epoch,train_loss,val_mae
P13,16,0.018390764319707476,9.463789
P13,17,0.018067025002979097,10.089955
P13,18,0.01812435899462019,10.058771
P13,19,0.01797576177687872,10.312994
P13,20,0.017781081653776624,9.839881
P13,21,0.017691954733833434,9.9787035
P13,22,0.017741991413964167,9.663844
P13,23,0.017378075728340756,9.762629
P13,24,0.01760877503289117,10.322334
P13,25,0.01711924870808919,9.783916
P13,26,0.016984669935135616,9.779918
P13,27,0.01696060479633392,9.882406
P13,28,0.01695846092133295,9.824178
P13,29,0.017202885377974736,9.823125
P13,30,0.01693207309359596,9.832259
P14,1,0.056095818678538,9.338353
P14,2,0.021014604303571913,9.666545
P14,3,0.0208024609656561,9.603545
P14,4,0.02061975569952102,9.237953
P14,5,0.020379214059738887,9.4101305
P14,6,0.020198921362559002,9.298497
P14,7,0.020052912689390637,9.393069
P14,8,0.01949770866878449,9.870506
P14,9,0.01946711634832715,9.254472
P14,10,0.018960521334693545,9.23954
P14,11,0.019086073315332807,9.108655
P14,12,0.018848745595841182,9.211963
P14,13,0.018608970301491872,9.189058
P14,14,0.01824595152385651,9.336078
P14,15,0.01836216260516454,9.236289
P14,16,0.018613590134514704,9.32027
P14,17,0.018183333533150808,9.210988
P14,18,0.018004364437527128,9.237739
P14,19,0.018024461609976634,9.145994
P14,20,0.017920162942674425,9.299597
P14,21,0.017708818117777508,9.205541
P14,22,0.01755357545519632,9.379698
P14,23,0.017563887058742463,9.534512
P14,24,0.017237013294583277,9.523549
P14,25,0.01733798450893826,9.398694
P14,26,0.017420272978525313,9.326072
P14,27,0.017091381171393017,9.2858305
P14,28,0.017276190576099214,9.343547
P14,29,0.017301912345583478,9.289976
P14,30,0.017098967045072525,9.290092
P15,1,0.05839095986078656,9.385075
P15,2,0.020885787312946623,9.450125
P15,3,0.020773433503650483,9.181769
P15,4,0.02058550478920104,9.064554
P15,5,0.02045352307576982,9.26842
P15,6,0.02003466799145653,9.049469
P15,7,0.02019257772536505,8.839195
P15,8,0.020110490776243665,9.11666
P15,9,0.020074952216375442,8.824217
P15,10,0.01954022286430238,8.66633
P15,11,0.0192551679081387,8.827843
P15,12,0.019028230318947445,9.215998
P15,13,0.019421619082254076,9.409664
P15,14,0.01933281383817158,8.621404
P15,15,0.018626536641802107,9.141899
P15,16,0.018816622476729137,8.867803
P15,17,0.018721202063182042,8.541571
P15,18,0.01872139885312035,8.659878
P15,19,0.018381220953805105,8.452294
P15,20,0.018545033439757334,8.336748
P15,21,0.018376914281693715,9.253727
P15,22,0.01872342730325366,8.479541
P15,23,0.018227314192151265,8.409467
P15,24,0.018207503689659968,8.49285
P15,25,0.018059444805932422,8.643164
P15,26,0.018312144847143264,8.420645
P15,27,0.017736769857860747,8.676188
P15,28,0.018085966034541056,8.601322
P15,29,0.01761671191170102,8.585272
P15,30,0.017877420735737636,8.633067
P16,1,0.09301325347688463,9.763724
P16,2,0.020928169999803816,9.55797
P16,3,0.02095321057334779,9.399866
P16,4,0.020940563981495207,9.285824
P16,5,0.020756200192466615,9.281351
P16,6,0.020467894417898997,10.664581
P16,7,0.02038089055863638,9.477586
P16,8,0.019815601053692046,9.137492
P16,9,0.01977548807386368,9.04874
P16,10,0.019776191976335313,9.128416
P16,11,0.019709987299782888,8.920908
P16,12,0.01925906018605308,8.895449
P16,13,0.019146768819718135,8.614121
P16,14,0.01870704170257326,8.911431
P16,15,0.019161084341624425,9.049338
P16,16,0.018694299554067945,8.550899
P16,17,0.019222868813408747,8.456397
P16,18,0.01862017313639323,8.147569
P16,19,0.0182947800272987,8.425537
P16,20,0.01832440353575207,8.50337
P16,21,0.01843337691019452,8.258006
P16,22,0.018351188727787564,8.722723
P16,23,0.01799984583778987,8.169718
P16,24,0.018016832215445384,8.266475
P16,25,0.018097417695181712,8.170609
P16,26,0.018229443875570146,8.255067
P16,27,0.017814854780832928,8.22927
P16,28,0.01768419761506338,8.161911
P16,29,0.01790539707456316,8.155058
P16,30,0.017527244393787687,8.1516075
P17,1,0.05161830357142857,9.840611
P17,2,0.02094615830315484,9.802084
P17,3,0.020678976225474523,9.847338
P17,4,0.020595067077212863,9.777512
P17,5,0.02029561050354488,9.780648
P17,6,0.020525443175482373,9.885495
P17,7,0.02021866752987816,9.749156
P17,8,0.019777519362313405,9.595535
P17,9,0.019453253064836775,9.57114
P17,10,0.019415946233840214,9.5694685
P17,11,0.01920411227241395,9.419592
P17,12,0.018930072822268048,9.204201
P17,13,0.019107356904044984,9.140455
P17,14,0.018736757929362947,9.149168
P17,15,0.01871014492852347,9.298721
P17,16,0.01854491044604589,9.663639
P17,17,0.018442926898835196,9.405491
P17,18,0.01807425608710637,9.382478
P17,19,0.017835374862428695,9.487804
P17,20,0.0178243877395751,9.320768
P17,21,0.017977999316321477,9.30428
P17,22,0.018268695899418423,9.363115
P17,23,0.017909912835984004,9.216457
P17,24,0.017530947450607542,9.117842
P17,25,0.01751553350024753,9.205918
P17,26,0.017460153216407412,9.228337
P17,27,0.017532186848776683,9.237698
P17,28,0.017560030732836043,9.257861
P17,29,0.01734914193077693,9.241987
P17,30,0.01719481036776588,9.239623
P18,1,0.05173661500688583,9.38748
P18,2,0.020887560314602323,9.510144
P18,3,0.02069270800030421,8.995147
P18,4,0.020393084912073044,9.05756
P18,5,0.02056696206804306,9.307643
P18,6,0.02015133888002426,9.418219
P18,7,0.019677734564221096,9.028016
P18,8,0.019660004547664096,9.2311735
P18,9,0.01924894915686713,9.036922
P18,10,0.01979849168232509,9.774554
P18,11,0.01944522630600702,9.06223
P18,12,0.018898285570598784,9.186633
P18,13,0.018558562748015872,9.0908375
P18,14,0.018882909464457677,9.134345
P18,15,0.01880306289309547,9.181024
P18,16,0.01837901368973747,8.923715
P18,17,0.01836227708392673,9.487314
P18,18,0.01824940670104254,9.211688
P18,19,0.018261962466769747,8.8831215
P18,20,0.01793418422577873,8.859518
P18,21,0.017939389698089114,9.112872
P18,22,0.01769156399227324,9.118394
P18,23,0.017961012938665966,8.894524
P18,24,0.01769021673808022,8.793668
P18,25,0.018075086767711336,8.815197
P18,26,0.017306232263171482,8.905022
P18,27,0.017367523814004564,8.836959
P18,28,0.01738093958960639,8.811228
P18,29,0.017546586574070037,8.78647
P18,30,0.01729317695375473,8.8326845
P19,1,0.0374748394602821,9.60665
P19,2,0.0206445644772242,9.466929
P19,3,0.02105792931147984,9.525108
P19,4,0.020379585879189626,9.379397
P19,5,0.020499597466181196,9.623733
P19,6,0.019803096377660357,9.731801
P19,7,0.019526768298376174,9.67132
P19,8,0.019420325756072998,9.4840765
P19,9,0.019199822630201067,9.146004
P19,10,0.01892014533754379,9.271256
P19,11,0.01915396111352103,9.391272
P19,12,0.01850554867396279,9.108309
P19,13,0.01848344670401679,9.284692
P19,14,0.018636232330685572,9.417209
P19,15,0.01794100280791994,9.474156
P19,16,0.018013986330183727,9.501008
P19,17,0.018299657201010084,9.344033
P19,18,0.01798041377748762,9.6421795
P19,19,0.018037732631441147,9.068375
P19,20,0.017999703921968976,9.283132
P19,21,0.017452199307699052,9.303493
P19,22,0.017615347627609496,9.329051
P19,23,0.017616767731923905,9.430765
P19,24,0.017315757653069874,9.329203
P19,25,0.017262950776115296,9.307645
P19,26,0.016962955868433393,9.49528
P19,27,0.01724299078895932,9.38546
P19,28,0.01694166092645554,9.392855
P19,29,0.01746149952449496,9.398105
P19,30,0.016941163274976943,9.387875
P20,1,0.03632411218824841,8.753305
P20,2,0.020829512959434873,9.211637
P20,3,0.0206118557188246,9.933768
P20,4,0.020702431126246378,11.6144085
P20,5,0.020423321496872676,9.220356
P20,6,0.019794106483459473,9.057389
P20,7,0.019745137010301863,10.171776
P20,8,0.019431227729434057,9.770412
P20,9,0.018953019664401098,11.313275
P20,10,0.0190199717642769,9.554277
P20,11,0.018883580253237768,12.766924
P20,12,0.01882218084638081,9.981674
P20,13,0.018716816864316425,9.760235
P20,14,0.01856733314574711,9.427177
P20,15,0.018244578724815733,10.337391
P20,16,0.017747265005868578,9.321964
P20,17,0.018006619006868393,12.172184
P20,18,0.018006022014315167,10.828158
P20,19,0.017640850846729582,11.048873
P20,20,0.01791989519482567,11.713692
P20,21,0.017184636895618742,12.690119
P20,22,0.017328078784639874,12.361863
P20,23,0.01730198898012676,12.427607
P20,24,0.0168294178114997,10.886383
P20,25,0.017417818780929323,12.045393
P20,26,0.017253151015629842,12.048782
P20,27,0.01703025045849028,12.232629
P20,28,0.01709902286529541,12.121722
P20,29,0.016936465861305358,11.911232
P20,30,0.016811703878735738,11.8494215
P21,1,0.04747674957154289,9.543588
P21,2,0.0205433207844931,9.339019
P21,3,0.020163569185468886,9.506156
P21,4,0.020072041995941647,9.504702
P21,5,0.02012830310397678,9.560739
P21,6,0.01978746009251428,9.648995
P21,7,0.019171229430607388,9.523033
P21,8,0.019208028202965147,9.689047
P21,9,0.018887773392692445,9.3174925
P21,10,0.01881397527361673,9.585332
P21,11,0.019068414256686254,9.469289
P21,12,0.018184122585114978,9.230075
P21,13,0.018427126937442355,9.344674
P21,14,0.017874526599096874,9.693169
P21,15,0.01844940866742815,9.782863
P21,16,0.017926952195545985,9.479405
P21,17,0.017960529478769454,9.5228
P21,18,0.01785857053030105,9.330535
P21,19,0.01777813264301845,10.363956
P21,20,0.017432093620300293,9.591749
P21,21,0.017370558920360747,9.852602
P21,22,0.017479661911252945,9.757795
P21,23,0.016804322363838317,9.78428
P21,24,0.017093367046780057,9.724332
P21,25,0.017354058840918164,9.880777
P21,26,0.017260690530141194,9.853791
P21,27,0.01699820775834341,9.844793
P21,28,0.017168012876359242,9.819073
P21,29,0.016985860135820176,9.856543
P21,30,0.017095472131456648,9.820875
P22,1,0.041201297252897236,9.719191
P22,2,0.02065143414906093,9.264654
P22,3,0.020359817951444596,9.174105
P22,4,0.020381372126321944,9.421953
P22,5,0.020295812024010554,9.301025
P22,6,0.020032193925645616,9.319208
P22,7,0.019401592867715017,8.829455
P22,8,0.019597779190729536,8.9687
P22,9,0.019373057380555166,9.271328
P22,10,0.01919555947894142,10.053771
P22,11,0.019088677943698944,9.101475
P22,12,0.01903378679638817,8.994269
P22,13,0.019176534243992398,9.124907
P22,14,0.018762589447082034,8.80357
P22,15,0.0186114301757207,9.082516
P22,16,0.01881817787412613,9.327377
P22,17,0.018242283472939144,9.32781
P22,18,0.017807946318671816,9.303617
P22,19,0.018454566834464906,9.065588
P22,20,0.018123288949330647,8.97204
P22,21,0.017927108302948965,8.721278
P22,22,0.018004490269554987,9.163294
P22,23,0.017510948673127188,9.109009
P22,24,0.017748384248642696,9.04902
P22,25,0.017805089080144488,8.932791
P22,26,0.017444322033533976,9.142135
P22,27,0.017400196620396206,9.034819
P22,28,0.017277314549400694,8.98756
P22,29,0.0172584369069054,8.978726
P22,30,0.017324742816743396,8.990727
P23,1,0.09005046742303031,9.119523
P23,2,0.02077286300205049,9.331442
P23,3,0.02021590584800357,9.216041
P23,4,0.02023335203291878,9.297604
P23,5,0.020200995225754994,9.291446
P23,6,0.019894492058526902,9.186186
P23,7,0.019238980989607555,9.122346
P23,8,0.019258520905933683,9.199336
P23,9,0.019287708259764173,9.322165
P23,10,0.01933751314405411,9.046992
P23,11,0.019085106395539782,9.15948
P23,12,0.018947778240082754,9.18373
P23,13,0.018453900776212177,9.082007
P23,14,0.018452145750560457,9.158482
P23,15,0.018248344224596782,8.955576
P23,16,0.018262880189078196,8.832777
P23,17,0.01782400267464774,8.8172245
P23,18,0.017821853123013934,9.028626
P23,19,0.018191184316362654,8.909949
P23,20,0.017444618164546906,9.360266
P23,21,0.01756804613840012,9.007811
P23,22,0.017500489477127318,8.99269
P23,23,0.017438462802342007,8.983848
P23,24,0.01757412581216721,8.908469
P23,25,0.017559011777242024,8.919285
P23,26,0.016950032067677333,8.978005
P23,27,0.01714489384303017,9.0663185
P23,28,0.01752968250759064,8.981453
P23,29,0.017046134623270186,8.971825
P23,30,0.01734791388587346,8.957589
P24,1,0.06226429106697204,8.770533
P24,2,0.020683636741032674,8.8158245
P24,3,0.02061473187946138,8.767399
P24,4,0.020618670516543917,9.681291
P24,5,0.020017022178286596,8.923305
P24,6,0.019744143599555605,9.169531
P24,7,0.020240053297981384,9.055086
P24,8,0.019891148521786646,9.051012
P24,9,0.019120724428267705,8.797455
P24,10,0.01960399699589563,8.777789
P24,11,0.0188831299070328,9.215127
P24,12,0.018776416778564453,9.664066
P24,13,0.018085493927910215,9.985445
P24,14,0.01846909239178612,9.124141
P24,15,0.01793492597246927,9.144746
P24,16,0.01830756948107765,8.846777
P24,17,0.018510833619132874,9.042269
P24,18,0.018312934845212906,9.386225
P24,19,0.017623930696457152,9.052099
P24,20,0.017640491326649983,9.177793
P24,21,0.017870549171689957,9.361012
P24,22,0.017990819991581024,9.5635195
P24,23,0.01741804395403181,9.05326
P24,24,0.017114534264519102,9.049559
P24,25,0.017442145044841463,9.256226
P24,26,0.017586351387084476,9.299713
P24,27,0.017409571579524448,9.329221
P24,28,0.01735054784350925,9.303785
P24,29,0.01722045834102328,9.327903
P24,30,0.017196818949684264,9.265057
P25,1,0.06166525019539727,9.150501
P25,2,0.020821465386284724,9.012117
P25,3,0.020562315744066997,9.59851
P25,4,0.020634973806048198,9.025483
P25,5,0.02022189469564529,8.833485
P25,6,0.020271590777805874,9.063118
P25,7,0.019367831093924388,9.071081
P25,8,0.01930512889983162,9.342967
P25,9,0.019280883054884655,9.596977
P25,10,0.019259382808019244,9.37449
P25,11,0.01882351012456985,9.414161
P25,12,0.01879211361446078,9.5779705
P25,13,0.01908352356108408,9.5150175
P25,14,0.018206796002766444,9.495246
P25,15,0.0184457954906282,9.587293
P25,16,0.01806902317773728,9.280777
P25,17,0.018126520845625136,9.406379
P25,18,0.01801243093278673,9.476061
P25,19,0.018157981690906343,9.584777
P25,20,0.01776564215856885,9.362549
P25,21,0.017864246217031327,9.594504
P25,22,0.017557008871956478,9.733213
P25,23,0.017535371439797536,9.910935
P25,24,0.01761957009633382,9.630483
P25,25,0.0176505446434021,9.7697935
P25,26,0.017539050843980577,9.791388
P25,27,0.017850434969341945,9.717026
P25,28,0.01721996920449393,9.664027
P25,29,0.017417360865880572,9.6984415
P25,30,0.01724275899311853,9.675366
